Dataset	Clipped	1																														
Well Number	Reporter	Rn	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
216	Sample.216		-0.019071825	0.158482581	0.093794986	0.075335238	0.247340235	0.149923324	-0.078254491	-0.291718169	0.193465662	0.36759861	0.515923175	-0.055913801	0.412808601	1.207193147	1.424111018	2.718855598	4.238161562	6.439249028	8.294482878	9.334884392	10.30047298	10.96422507	11.33637713	11.03787041	10.80650693	11.43349238	11.39185701	11.08141884	11.3072674	11.63189376
217	Sample.217		0.160996676	0.115552409	-0.162357409	-0.128328758	0.230916953	-0.328303491	0.035634526	-0.054135376	-0.082192627	-0.207780977	0.364792506	0.136495468	0.460474171	1.202001994	1.902724015	2.943015196	4.716393388	6.244647849	8.039584149	9.175673615	10.07773011	10.77027644	10.9401799	11.36951246	11.16580887	11.22042301	11.22338192	11.23070396	11.30750953	11.28146215
218	Sample.218		0.499651965	0.184758133	0.453417083	0.031538046	-0.203613017	-0.183942233	-0.02659833	-0.017418639	-0.169605738	0.05904408	0.12477927	0.467861226	0.569256923	0.669883571	1.647280831	2.541348789	4.563992943	6.476318327	8.071166372	9.556948677	10.28879019	10.48995584	11.13390462	10.99529932	11.25226569	10.96798216	11.35600615	11.54441691	11.35656011	11.4313329
219	Sample.219		0.187361156	0.140546687	0.198792552	0.074534219	-0.241705637	0.277257863	0.034171174	-0.053869365	0.129724168	-0.273225941	0.350877347	0.173898474	0.510744877	0.674694941	1.611589314	2.87897778	4.513033577	6.188754052	8.222659369	9.346385191	9.948594164	10.81879394	10.98299559	11.43414242	11.44473405	11.64352871	11.0858366	11.49986662	11.41609039	10.98953418
220	Sample.220		-0.044359852	0.190241218	0.31726776	-0.248361032	-0.267162031	0.572527097	0.301651089	-0.005521189	0.027243184	0.050504987	0.047029012	0.027965603	0.316050898	1.218331728	1.69087364	3.003472109	4.562280268	6.335824261	8.196569326	9.238659723	9.958941071	10.78896422	10.67742327	11.48595921	11.31456638	11.21362665	11.30009691	11.35272049	11.31415927	11.21883569
221	Sample.221		-0.269661305	0.295291156	0.084089312	0.054028662	-0.106994414	0.422779149	-0.027771219	0.264598904	-0.148218449	-0.098578188	0.03621297	0.326964852	0.453266902	0.934698218	1.704623111	2.734880409	4.355834629	6.669499614	8.297887463	9.41704305	9.974568704	11.04474955	10.7293689	10.83131598	11.05635597	11.2404561	11.12645387	11.23351063	11.2446863	11.25626557
222	Sample.222		-3.88E-05	0.221077632	0.040988055	0.038655737	-0.153956921	0.416177404	0.420358708	-0.180576113	-0.185012704	0.200591431	-0.006509299	0.230084455	0.35085751	0.918385463	1.618402078	2.835432342	4.519040609	6.350333148	8.170059329	9.652431551	10.29269513	10.7444002	10.53823144	11.08880442	11.12229231	11.3990944	11.47541847	11.30436036	11.08967953	11.50291429
223	Sample.223		-0.316096086	0.225424155	-0.230092683	0.07380568	-0.109945088	0.298641022	0.102751444	-0.085655055	0.119649866	-0.052627822	0.040535138	0.106606573	0.138192306	0.872732182	1.799159036	2.672778936	4.489720577	6.496567823	8.143794292	9.351412219	10.2593783	10.72355278	10.8958331	11.13699845	11.25758532	11.23677423	11.24812155	11.37002204	11.28398793	11.02895353
224	Sample.224		0.110622689	0.10211734	0.125320093	-0.052442214	0.028854093	-0.147517787	-0.07597574	0.32558374	0.263806471	0.374940093	0.527228816	-0.085522617	0.616943315	0.870366071	1.719750827	2.857183694	4.277622221	6.332429798	8.075879375	9.224821424	10.24134797	10.77954083	10.96836031	11.22626213	11.3996779	11.15529119	11.34360556	10.94284663	11.16757116	11.33672602
225	Sample.225		-0.10625998	0.031388704	-0.16919558	-0.21019076	0.04249144	-0.328414446	0.066369036	0.078869209	0.114279746	0.217048172	0.321662599	0.395213345	0.618139651	0.150359709	1.573058563	2.837026575	4.463210636	6.26508103	7.938822871	9.227684062	10.11343828	10.62399683	11.304837	11.1831837	11.22751684	11.22197957	11.24201121	11.19045712	11.35872647	11.13586679
226	Sample.226		0.09649952	-0.145487064	0.103456825	0.393727076	0.017508946	0.13446468	-0.044051448	-0.015728845	0.239491913	0.063253588	0.281808546	0.059204981	0.701096587	1.281262358	1.115509158	3.000168426	4.651748307	6.384119948	8.329753486	9.618719523	9.847161615	10.65270264	11.01100096	11.18229054	10.99448394	11.19532289	11.11750282	11.37283701	10.92606476	10.83811381
227	Sample.227		-0.065551369	0.112569181	0.047539511	0.316996705	0.157854114	0.083415752	0.196124906	-0.063548625	0.1589282	-0.130068326	-0.259608227	0.18671734	0.402370391	0.631083279	1.568825858	2.872874434	4.297634553	6.542660298	7.93519854	9.534597178	9.699677954	10.86302951	10.80341763	11.51075595	11.3169171	10.92890739	11.52790576	11.25697886	11.42812049	11.40261937
228	Sample.228		0.311816127	0.261326015	0.005023146	0.060127178	-0.138017188	0.201650332	0.295018402	0.191531906	-0.188565704	0.143904158	0.10457151	0.032897132	0.743571847	0.830450544	1.473373663	2.699080163	4.672389003	6.40357842	7.803171354	9.5947346	9.911358388	10.80106932	10.83953698	11.17753969	11.0352406	11.1294794	11.47768554	11.54569883	11.57954281	11.09715521
229	Sample.229		0.408372922	-0.182158062	-0.141694311	0.19335631	-0.06240199	0.382471002	0.102823285	0.00569943	0.075724811	-0.223165417	-0.150056833	0.318414689	0.09309521	0.874465017	1.497028751	2.940356614	4.791815665	6.457143164	7.924309983	9.484815746	10.49435059	10.69196927	10.75003623	10.87554545	11.12334477	10.81371653	11.49156734	11.53248445	11.14043272	11.33050576
230	Sample.230		0.338529925	0.357501314	0.034342294	-0.230400301	-0.007389103	0.355757299	0.146681224	-0.198114182	0.280449687	0.287414015	-0.108202951	-0.321334655	0.475848338	1.078521705	1.371004575	2.822346206	4.410922296	6.264536981	8.115560082	9.022432461	10.32065898	10.57803767	10.75980116	11.02335032	11.44758582	11.29170827	11.72515278	11.62607879	11.2371914	11.51566494
231	Sample.231		0.246664909	0.188006758	0.094316464	-0.189553422	-0.204013995	0.108663641	0.430855772	-0.083251319	0.18018564	-0.126080971	-0.166504249	0.256340472	0.661952992	1.058261443	1.148596856	3.022408691	4.729099762	6.371952974	8.398313272	9.104026115	9.844374667	10.64535123	10.96312184	11.12309957	11.34010552	11.18743607	11.2243963	11.35489878	11.12844113	11.33850175
232	Sample.232		-0.425164906	0.059511005	0.084871848	-0.181894071	-0.073190849	-0.015188064	-0.145506195	0.02716578	0.137105123	0.397169015	0.389740809	0.476613324	0.359403689	0.692372037	1.830714054	3.016260386	4.572455629	6.432426761	8.239272126	9.078949025	10.42112545	10.99216982	10.74268653	11.28198506	11.20511872	11.58388846	11.3601698	11.1769862	11.41452679	11.3921721
233	Sample.233		-0.151711585	-0.096848168	-0.100760076	-0.033309681	0.186603184	-0.059321779	-0.098900146	0.222147685	-0.127919476	0.305613654	0.753391559	0.216272096	0.846019634	0.69304874	1.44548949	2.606623384	4.369378173	6.601578086	8.050732294	9.448910602	10.29349434	10.83255413	11.0304034	11.65082631	11.29549682	11.56343882	11.19231531	11.2967569	11.14081923	11.44858021
234	Sample.234		-0.140709805	-0.431666425	0.042757578	-0.056775217	0.030737117	0.255291528	0.112202144	-0.080482138	-0.063122666	-0.072793371	-0.011858929	0.228449663	0.640827274	0.482503198	1.668070825	2.957238008	4.335162328	6.209574503	7.991217565	9.207103174	10.31320501	10.81792748	11.13242382	11.03553153	11.32930711	11.08777193	11.14689165	11.2185133	11.07398829	11.03493369
235	Sample.235		0.177800945	-0.090060341	0.546574488	0.119781092	0.099234773	0.271915291	0.032703656	0.023300332	0.253034431	0.042029913	-0.087118729	-0.152404834	0.544006412	1.142594007	1.401955336	2.770425964	4.402489528	6.432252357	8.098106815	9.534061604	10.39664402	10.76386672	11.010888	11.01638302	11.07107397	11.00024973	11.12125774	11.34744899	11.46071798	11.32020289
236	Sample.236		0.11230351	-0.361922423	0.476510687	0.079855959	-0.056462788	0.31767674	-0.195426341	0.048314162	0.188228496	0.252504884	0.071928666	0.221592413	0.206275894	0.972338252	1.521901298	3.07584803	4.492262822	6.530194375	8.175061676	9.843882638	10.29714101	10.64647315	10.88679549	11.02567483	11.35108068	11.33792819	11.51878431	11.17150289	10.773051	11.08079451
237	Sample.237		-0.038710695	0.12204669	-0.126654522	-0.02348116	0.008209437	0.25412648	0.008652896	0.216046506	-0.208122945	-0.079911226	-0.033941004	0.455409048	0.105342562	0.997486876	1.709191166	3.063220618	4.50362081	6.420250363	8.355231451	9.369767668	10.29538415	10.52265436	10.86173505	11.14766062	11.13795984	11.27772819	11.13637884	10.95317183	11.27982153	11.56255571
238	Sample.238		0.247133162	0.112602877	-0.245113694	0.016530751	-0.021693843	0.335757635	0.036717716	-0.199118866	0.356791743	0.14881491	0.04866211	0.173931317	0.435406889	0.715494506	1.959785365	2.943104183	4.480179814	6.705963727	8.324443073	9.42389966	9.959039342	10.64078288	10.89398339	11.22689101	11.42743267	11.4481929	11.46805746	11.39142631	11.24522625	11.34584508
239	Sample.239		0.196615164	0.141929974	-0.317001467	0.078211701	-0.003525932	-0.075052243	-0.111409935	0.274138524	-0.272436782	-0.1342011	0.007754417	0.133033756	0.492375138	0.811202237	1.266161588	2.79663069	4.667247814	6.244569174	7.853459254	9.16845723	10.25017583	10.68063471	10.95797495	10.73519934	11.35132673	11.18573528	11.58763834	11.13620807	11.23371657	11.56773756
240	Sample.240		-0.029859897	-0.188032016	-0.015634552	0.190134744	-0.028217669	0.043069603	-0.162533337	0.023972579	-0.260091258	0.205542019	0.119516097	-0.001603434	0.346820634	0.460605468	1.683783205	3.153976592	4.364085643	6.381477487	8.166558691	9.556039321	10.38165944	10.75727522	10.98230284	11.46902961	11.38703969	10.96750107	11.73686796	11.58822189	11.47901864	11.15571277
241	Sample.241		-0.141423935	0.049452877	0.213295261	0.25566497	0.057850064	-0.32231537	-0.264166384	-0.22070611	0.435295722	0.029291067	0.198610343	-0.159935716	0.427455418	1.121390394	1.841659607	2.472781866	4.172208574	6.725592635	8.314270425	9.746847238	10.34591602	10.89109726	11.1514327	11.17317701	11.45189659	10.97392156	11.06601894	11.02904431	11.58862349	10.92411134
242	Sample.242		0.175824989	0.186866972	0.421491305	-0.36310222	0.107328798	0.070591754	0.017173188	-0.031049465	0.34612615	0.137638183	-0.156042553	0.316465035	0.448271447	0.90951258	1.761662178	2.767744055	4.610268112	6.162618909	8.194695412	9.609123324	10.2310477	10.52975309	11.03262268	11.15787733	11.46304983	11.24181802	11.36340204	11.39416642	11.1943613	11.12707182
243	Sample.243		0.171900026	-0.077416646	0.040242727	-0.214545024	-0.021887539	0.184575874	-0.043919467	-0.067676056	0.057668633	0.279522723	0.079021983	-0.059592948	0.777358164	0.991164579	1.218092656	2.628297019	4.093973859	6.396963181	8.215070874	9.272995233	10.48213218	10.78495951	11.05985658	11.24215837	11.23600276	10.86878504	11.23394	11.21042003	11.06088285	11.38995941
244	Sample.244		-0.235882542	0.291409024	0.038904401	-0.014487723	0.060844207	0.326201347	-0.053493573	0.047545896	-0.049210285	-0.143423034	0.156595765	0.158571791	0.725168495	0.820038019	1.464541713	2.76593501	4.354357171	6.229647876	7.711559668	9.445226485	10.06825906	10.55015946	10.92174784	11.11791023	11.14479352	11.13731205	11.12086217	11.38498741	11.26253585	11.25270167
245	Sample.245		0.194370604	0.124927737	0.146142271	-0.355223958	0.072672292	0.119017636	0.094321576	0.317331489	0.081526969	0.041425672	-0.08884358	0.110957867	0.443566461	0.566472306	1.624843517	2.802814955	4.541848218	6.475957598	8.171612487	9.442272099	10.32420305	10.506871	11.04097263	11.02035467	10.98509844	11.65777543	11.35207995	11.36527463	11.36240412	11.38559932
246	Sample.246		-0.172987096	0.105226168	0.408634321	-0.086608875	-0.014114932	0.026727398	-0.244582725	-0.046909603	0.254828673	0.205242651	-0.247926657	0.270118161	0.405776594	0.973917002	1.279916617	2.73496808	4.272558168	6.321627621	8.219290449	9.316323378	10.48143225	10.53913548	11.19984343	10.80834512	11.68223048	11.45966062	10.97856441	11.23354324	11.27637688	11.25451013
247	Sample.247		0.375431857	-0.007532602	-0.047405504	0.274304215	-0.070671952	-0.282564877	0.359805705	0.124976511	0.087152871	-0.184293515	-0.230263839	0.289390493	0.314371576	0.959850763	1.762314476	2.847656213	4.37337296	6.18458851	8.067056776	9.403892694	10.21492442	10.87334079	11.43245351	11.23918559	11.30188573	11.35580845	11.18254583	11.4547781	11.10699814	11.26774089
248	Sample.248		-0.069698617	0.059615555	-0.032400429	0.274948588	-0.104971215	0.164145309	-0.432451961	0.076961006	0.371651089	0.025162333	0.491017577	0.012691821	0.500549056	0.662339003	1.861742661	2.504554295	4.58533626	6.190881121	7.876545109	9.186103522	10.27788341	10.66601429	10.78128799	10.58337893	10.90865283	11.29942747	11.52355738	11.43595731	11.44180622	11.56702326
249	Sample.249		0.171853288	-0.100866337	-0.16334543	0.168053945	-0.193811494	-0.033450359	-0.007369042	-0.129984665	-0.180093564	0.498060095	0.147858775	0.129081719	0.827250671	0.570212118	1.690653958	3.218886451	4.405990584	6.546960986	8.219324895	9.657297232	10.64525527	10.54141808	11.19154335	11.19309238	11.0337924	11.29672465	11.32504813	11.39148251	10.98048933	11.15754195
250	Sample.250		0.012708427	-0.579669256	0.053117335	-0.285667369	0.104362564	-0.281358769	-0.058230679	-0.413234295	0.375846017	0.119595722	-0.117848279	0.250623341	0.02378441	1.054000288	1.75910283	2.544268059	4.681122878	6.541191372	7.935721078	9.462604538	10.06361564	10.67820395	10.9598726	11.1107692	11.54738603	11.33174018	11.4925686	11.32699113	11.4335411	11.77658361
251	Sample.251		0.046924537	0.143527185	-0.373597015	0.259189412	-0.185420417	0.056327722	-0.17086846	0.329564046	0.321241226	0.280959013	-0.13742767	0.161811616	0.840315622	0.873238062	1.276232502	2.934250745	4.190452774	6.319683328	8.53874825	9.336032898	10.23217778	10.77553855	11.05571746	11.02468492	11.26301428	11.03478118	11.26568384	11.08150708	11.54269611	11.49736872
252	Sample.252		-0.226365389	-0.129356561	0.271700655	0.150322495	-0.065173052	-0.138953981	-0.201071499	0.344139321	0.191400332	0.198425527	0.21258456	0.135738057	0.273307739	0.49952608	1.807064132	2.609388249	4.434457855	6.251890331	8.060529976	9.443180313	10.02860442	10.70492699	11.36154521	10.94498836	11.35581096	11.24220195	11.19969094	11.10534873	11.01386352	11.43495541
253	Sample.253		0.119698727	0.214050007	-0.014714877	-0.04609355	-0.042625523	-0.200592409	0.161694361	0.270812468	-0.2639526	0.452700948	0.161214506	0.018644677	0.471682991	0.811817224	1.480266433	2.587871515	4.314001204	6.472313414	8.341628865	9.227098032	10.41833237	10.79755928	11.0288473	11.1975462	11.40969822	11.08166675	11.25469856	11.38942301	11.31159562	11.44393807
254	Sample.254		-0.057500729	0.041883417	0.165746792	0.10855607	0.21346263	0.026247135	-0.133311245	-0.132973296	-0.064144914	0.013131128	-0.105249344	-0.157101472	0.687359383	1.156602424	1.841506814	2.594253158	4.52294982	6.356739617	8.289565938	9.374962114	10.05196879	10.45473445	11.23358536	11.44611619	11.11762953	11.4817234	11.31596691	11.2544686	11.0609151	11.07791392
255	Sample.255		-0.203224296	-0.329227632	-0.261500085	-0.114109643	0.093208637	0.31621414	-0.26523691	-0.082667435	-0.429678401	0.007629993	0.312577508	0.210900271	0.506375991	1.023322134	1.53696556	2.804611422	4.373905895	6.180566064	8.248095342	9.151689367	10.27460094	10.45286775	11.44795359	11.25699286	11.31203939	11.09674678	11.28067486	11.42951402	11.42281147	11.31532218
256	Sample.256		0.084982564	0.10322285	0.046122944	0.239455828	-0.108167779	0.098360889	-0.172592943	0.257800796	-0.030340155	0.139421142	0.481319889	0.130972682	0.51765764	0.680014475	2.010812227	2.728424418	4.47074481	6.190071214	7.988199624	9.814936327	10.24451927	10.56049605	10.92565012	11.37877265	10.95945597	11.06369607	11.12307327	11.30728149	11.17505234	11.13582983
257	Sample.257		-0.120569116	-0.002084439	0.430055871	0.052737138	0.543518976	0.001095955	0.166337665	0.09929797	-0.072312363	-0.038056568	0.420781684	-0.055146324	0.443480651	0.574012275	1.348761743	2.925705115	4.641432443	6.337567666	8.412424203	9.064723315	9.941249869	10.49668789	10.9018898	10.86199721	11.41859596	10.87820263	11.47205123	11.0103456	11.32435004	11.25231088
258	Sample.258		-0.000409547	-0.125654973	-0.128356493	0.304118132	0.01102465	0.096522591	-0.217445907	0.087310206	-0.32559844	-0.171862143	0.151361363	0.000287154	0.727038206	0.460796736	1.632686649	2.553677246	4.48345771	6.716793169	8.24929607	9.425992965	10.35524459	10.73894645	11.16590334	10.93663824	11.01563961	11.17665331	11.64176976	11.12354224	11.33025262	11.27199099
259	Sample.259		0.176683638	0.003107392	0.155823499	0.124906906	-0.130972385	0.132269488	-0.164983076	-0.265090208	0.394011131	-0.109001383	0.133691094	0.310950998	0.501902105	1.023949259	1.666447454	2.564743757	4.243324373	6.822225005	8.342915352	9.381946392	10.24919199	10.85552044	11.3419117	11.03366405	11.30253948	11.28400538	11.35448322	11.44132509	11.1526163	11.25824761
260	Sample.260		0.033470686	0.081373844	0.22941454	0.101493774	0.133841121	-0.296598415	0.364921166	0.253803167	0.199273162	0.193595262	0.045229497	0.217275832	0.415204039	0.605390037	1.444646463	2.767769562	4.439610507	6.385132767	8.190674879	9.350854472	10.35491941	10.81553726	10.77386456	11.26664347	11.16484385	11.50670808	11.09413643	11.19561804	11.32859822	11.48200703
261	Sample.261		0.130522036	-0.086865091	0.103459522	0.144884836	0.568480082	0.148448571	-0.252072113	0.076005467	0.470248416	-0.084011564	0.073585389	0.092768912	0.270307493	0.838588216	1.444102045	2.758282325	4.647704859	6.481353231	8.550125331	8.832581344	10.03393949	10.8385203	11.81117206	11.05490202	11.34778728	11.18668886	11.38913359	10.99983484	11.16035913	11.35249032
262	Sample.262		0.266840052	0.082401954	-0.182069114	-0.220997385	0.192491129	-0.171110719	-0.119576592	-0.037911197	0.308669188	0.101457541	-0.025371123	0.236291339	0.719437912	1.091615429	1.70705338	2.796769788	3.995690955	6.204617919	8.078767304	9.167645383	10.42266234	11.00382118	10.91656124	10.95479574	11.29085391	11.22632528	11.19604577	11.4931367	11.57990224	11.24646852
263	Sample.263		0.481446199	0.11857726	-0.266482323	-0.121541551	0.062137502	0.305167954	0.119977463	0.492276895	-0.053962621	-0.102554898	0.15324297	-0.018418658	0.150976544	0.561062367	1.454268278	3.141842824	4.264045315	6.473176315	7.961874234	9.317987805	10.02550207	10.65341563	10.89437979	11.30833078	11.15969789	11.37642401	10.95679812	11.33244775	11.33735684	11.10567266
264	Sample.264		-0.008428011	0.294212125	0.187998369	0.063736882	0.123687148	0.131059108	0.007478738	-0.146919973	0.296518451	0.172772398	0.061153223	0.199742805	0.821905099	0.630679266	1.404556863	3.108953296	4.869385088	6.068149861	8.08512017	9.592446664	10.41502491	10.36489507	10.9238	10.7601138	11.32925372	10.9755937	11.34757312	11.45166778	11.32734142	11.27519971
265	Sample.265		-0.13550816	0.117306242	0.053183236	-0.213731485	0.068651743	-0.186191587	0.156926005	-0.112785669	0.269510861	0.251604496	-0.071246681	0.657022079	0.230664737	0.749072908	1.664267936	2.49948465	4.372502642	6.437435498	7.950961452	9.078860121	10.36555501	10.98031109	10.96809207	11.14663486	11.11667708	11.26356953	11.4101028	11.2440153	11.2594857	11.23170496
266	Sample.266		0.008069794	0.111115261	-0.287289793	0.045648386	0.358897676	0.182843094	-0.160085665	-0.025467895	0.274204196	0.101077282	-0.003661248	-0.199582533	0.37071992	1.048045772	1.61517635	2.896408733	4.400939621	6.460420231	8.429564075	9.323002368	10.18469199	10.70131003	11.20846573	11.31530318	11.087787	11.21467968	11.27629656	11.16549771	11.34260803	11.37138721
267	Sample.267		-0.215542159	-0.099590852	-0.089500139	0.407763307	0.19110406	0.171264772	0.168823522	0.048918714	0.273988894	0.323890265	0.017330189	0.137239992	0.41356499	0.673539159	1.444422623	2.852323026	4.31305512	6.474977542	7.912410682	9.376201476	10.20711834	10.69289432	10.96239593	10.91656936	11.17209422	11.41457641	11.43689573	11.6795713	11.38868216	11.08867078
268	Sample.268		-0.184046062	0.021880235	0.056092726	-0.038060157	-0.050266956	-0.118187775	0.151180611	0.396658065	0.056819035	-0.064214981	0.019825172	0.092282459	0.520560585	0.65996668	1.461910985	3.033405613	4.4059774	6.184142422	8.087874845	9.030889671	10.12323813	10.65821102	10.92255749	11.07532406	11.27042621	11.11826313	11.25297417	11.30397991	10.98092545	10.99075851
269	Sample.269		0.034714533	-0.332055404	-0.143371421	-0.044451996	0.187544262	0.007592497	0.023438435	0.056870111	0.323702775	-0.028281202	0.247695042	-0.13471704	-0.050241544	0.54492019	1.584661119	2.735594382	4.739936989	6.3379198	7.86504252	9.206993621	10.28614922	10.44518808	10.85741273	11.50688821	11.46057068	11.38105225	11.27043185	11.16407258	11.08646098	11.2491339
270	Sample.270		0.404122329	-0.017157844	-0.024817262	-0.140277231	-0.120754921	0.330805894	0.049290369	0.426319909	-0.095166372	0.279115532	0.161225218	-0.058274829	0.267931716	0.891957058	1.689567436	3.125671841	4.353026737	6.338973547	8.145569221	9.069581167	10.45134981	10.99529467	11.29716343	11.05696557	11.28905388	11.27234069	11.40118	11.39568104	11.30512185	11.06020776
271	Sample.271		0.037858059	0.175469031	0.302930348	0.135532119	-0.054093967	-0.021669754	-0.056480404	0.135280489	0.257123022	0.165848999	0.124561854	0.171137954	0.232633497	0.7897519	1.712115779	2.496145526	4.556171004	6.433486171	8.061808467	9.359787154	10.21056931	10.87039335	11.04503134	10.92570996	11.22978258	11.32364121	11.10663173	11.13384111	11.45869028	11.42681429
272	Sample.272		0.124113445	-0.170149048	0.137598668	0.101107881	0.101356919	-0.198279939	0.263700944	0.093290774	0.283972373	-0.182459374	-0.069168645	0.520254643	0.685776322	0.895148163	1.717460557	2.566765181	4.251956887	6.386495701	7.931474682	9.367844874	10.10123372	10.73346795	10.92884457	10.74968445	11.16939085	10.95120331	11.55898594	11.10162994	11.4411713	11.43447897
273	Sample.273		-0.188721724	-0.147439615	0.302614123	0.095950014	0.078744679	-0.056369068	-0.222224549	-0.393950567	0.259161565	-0.085353481	0.386652778	0.269023344	0.283415831	0.52163043	1.481647104	2.654091565	4.558673033	6.586549197	8.109546841	9.00456959	10.28235866	10.74943921	11.10824825	11.13189593	11.00256013	11.02308929	11.20949985	11.17757335	11.30466952	11.0273661
274	Sample.274		-0.160374499	0.004172432	0.010429574	-0.187353664	0.346343494	0.170978271	0.182113876	0.028294961	-0.559797634	0.297836496	-0.58252247	0.147929017	0.509179063	0.878007497	1.545114553	2.854535141	4.369225777	6.821563176	8.326135035	9.423998423	9.876338151	10.62731784	11.20357952	11.76727603	11.2404706	11.05725458	11.08788827	11.25671506	11.65143084	11.14144403
275	Sample.275		-0.049216867	0.215905732	0.140993051	0.258926291	0.03527844	0.005739631	0.055012135	-0.196293048	0.215694128	0.500607718	0.081398223	0.2200732	0.435577412	0.83221292	1.379202911	2.521217695	4.420375272	6.437287491	7.988006723	9.367237641	10.55651416	10.14477747	10.901489	11.18605866	11.08580866	11.5211032	11.27314246	11.71919757	11.12832353	10.93937448
276	Sample.276		0.137350139	0.151918355	0.128417196	-0.191498196	-0.303821613	0.449556556	-0.329758539	-0.127807284	0.065456509	-0.202697735	0.103492832	-0.043478424	0.655776928	0.716301634	1.397390146	2.520388167	4.501952522	6.252972219	7.849068325	9.394614448	10.271205	10.90167762	10.65975327	10.80680774	11.25597453	11.21082017	11.2188228	11.29693943	11.2741245	11.35313634
277	Sample.277		0.144789802	0.007450624	0.438214519	0.264122511	-0.197688049	0.053168851	-0.048978593	-0.230589205	-0.423971076	0.036191201	0.56675818	-0.194093086	0.277769204	0.794827124	1.223076776	2.895785848	4.441235327	6.380825959	8.100957432	9.163220017	10.31764587	10.58510915	10.77098057	11.1934286	10.99471403	11.37542951	10.86620939	11.32749909	11.37031269	11.29493293
278	Sample.278		0.110924223	0.225149091	0.543931736	0.041339887	0.03785534	0.235197621	-0.387486017	0.037110264	0.18106145	-0.120143967	-0.149599983	0.536237946	0.626813922	0.619597706	1.698230241	3.107334235	4.253892012	6.326985649	8.231185298	9.215585171	10.22846465	10.67043005	10.93463794	10.92658639	11.24857137	11.10520426	10.99500858	10.87743437	11.12415952	11.25828751
279	Sample.279		-0.18389467	0.265806171	-0.462603732	-0.294593008	0.265201101	0.040627158	0.306933221	0.019830368	0.084521463	0.25246326	0.3022802	0.411231466	0.306266203	1.121616521	1.168648145	2.856006387	4.778460682	6.078702584	8.274463027	9.214357938	9.969237733	10.66493022	10.56505136	11.08333574	11.13267723	11.15883173	10.83337461	11.36384013	11.09191564	10.90055829
280	Sample.280		0.301867599	0.057910292	-0.025362133	0.290664242	-0.14842595	0.071215305	0.278294741	-0.597126119	-0.256287943	0.327277631	-0.060356373	0.058673561	0.444552053	0.693772486	1.831760001	2.953136435	4.375301671	6.216326056	7.732293348	9.106868732	10.05297711	10.89814009	10.95945082	10.96657483	11.1024705	11.13531514	11.04240622	11.35995427	11.43086672	11.38429529
281	Sample.281		-0.51294622	-0.350193968	-0.008075093	0.530466525	0.116282647	-0.065884855	0.03585528	0.249290117	0.103042201	0.255591094	0.517946659	0.474416066	0.473820424	0.559566973	1.492315821	3.047472567	4.634573581	6.11739135	7.917229241	9.58937919	10.34679223	10.74118062	11.08549749	10.84589447	11.57434377	11.19730593	11.58795617	11.26320684	11.25512322	11.3218214
282	Sample.282		0.046724697	0.22475214	-0.077882225	-0.061137844	-0.008679103	-0.011743899	-0.217798328	-0.427329141	0.010909789	0.170023988	-0.226634772	0.188924749	0.454594165	0.971208034	1.61739963	2.973038778	4.467647489	6.369027837	8.108263096	9.357582692	10.38520033	10.78185036	10.59720638	11.29578539	11.00112932	11.70492406	11.12535192	11.46337323	11.2510033	11.23378792
283	Sample.283		-0.117022515	-0.120206278	0.191278965	0.041965581	0.314538967	-0.005811297	0.26880677	-0.186467887	0.287629624	0.361261561	0.093336834	0.393759796	0.643628646	0.961646359	1.73739039	2.657675462	4.558854387	6.336686142	8.18159654	9.216981611	10.14818284	11.00911071	11.11109442	11.28023538	11.21432106	11.27048567	11.10351372	11.27511236	11.33907732	11.42238855
284	Sample.284		0.114837752	0.406230377	-0.168649276	0.139915102	-0.046951615	0.240604164	-0.090790541	0.27146557	0.034546496	-0.011255088	0.029897237	0.368042858	0.623556666	0.876913863	1.587703422	2.933114119	4.705667492	6.421123035	8.308073512	9.494686522	10.3344511	10.91477907	11.12524061	10.97235147	11.29515361	11.51525446	11.53467811	10.90681305	11.07757659	11.06570592
285	Sample.285		0.119766306	0.079855968	-0.17730961	0.417037471	0.609291625	-0.009040985	0.152706912	0.03098175	0.047061505	0.26162197	0.054212016	-0.335839079	0.587062382	0.868730032	1.621769241	2.930684977	4.271932131	6.448767471	7.783914218	9.034743343	10.20446199	10.43247042	10.69334723	10.7087646	11.38490821	10.91899895	11.25049311	11.46278263	11.08824202	11.2578764
286	Sample.286		0.2217825	-0.03962459	-0.029067503	0.152335654	0.48435903	0.039428756	0.028801829	0.226838336	-0.027356293	0.077863019	-0.046846537	0.342662767	0.511877493	0.772573289	1.739097133	2.421345141	4.193742377	6.309447872	7.839270022	9.340586346	9.9511016	10.80489512	11.07279249	11.42566587	11.2045511	11.72388046	11.51468467	10.89252455	11.37193232	11.53677315
287	Sample.287		0.214805843	0.207825121	-0.424633133	0.399389317	0.343278272	0.192297292	-0.119756932	-0.111200114	0.144580668	0.225950792	-0.071556319	0.307010987	0.440556656	0.989595446	1.87921602	2.910549208	4.367097703	6.8838621	8.377372983	9.564811946	10.1038522	10.76223999	10.94524349	11.37349838	10.78349682	11.1370604	11.70524554	11.05858688	11.52032417	11.17393616
